ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-05-05,1455.3458136168692,-1452.5540148041728,4022.299409348881,1455.3458136168692,1455.3458136168692,-246.63639641838662,-246.63639641838662,-246.63639641838662,357.0274733160381,357.0274733160381,357.0274733160381,-603.6638697344247,-603.6638697344247,-603.6638697344247,0.0,0.0,0.0,1208.7094171984827
2015-05-06,1455.5271628436246,-1901.1936382850834,3387.1532299028386,1455.5271628436246,1455.5271628436246,-693.0115704412772,-693.0115704412772,-693.0115704412772,-82.60149712585638,-82.60149712585638,-82.60149712585638,-610.4100733154208,-610.4100733154208,-610.4100733154208,0.0,0.0,0.0,762.5155924023475
2015-05-07,1455.7085120703798,-2409.451078541939,2737.7178475943238,1455.7085120703798,1455.7085120703798,-1226.082688170932,-1226.082688170932,-1226.082688170932,-612.3450728982228,-612.3450728982228,-612.3450728982228,-613.737615272709,-613.737615272709,-613.737615272709,0.0,0.0,0.0,229.62582389944782
2015-05-08,1455.889861297135,-1953.3485165268753,3552.552966629633,1455.889861297135,1455.889861297135,-711.8550514281903,-711.8550514281903,-711.8550514281903,-98.4434558124221,-98.4434558124221,-98.4434558124221,-613.4115956157683,-613.4115956157683,-613.4115956157683,0.0,0.0,0.0,744.0348098689446
2015-05-09,1456.0712105238904,-1643.520163000041,4108.575364317427,1456.0712105238904,1456.0712105238904,-279.0502699102588,-279.0502699102588,-279.0502699102588,330.23484937082173,330.23484937082173,330.23484937082173,-609.2851192810805,-609.2851192810805,-609.2851192810805,0.0,0.0,0.0,1177.0209406136316
2015-05-10,1456.2525597506456,-1813.8135118060786,3486.4279436417282,1456.2525597506456,1456.2525597506456,-491.39303288726666,-491.39303288726666,-491.39303288726666,109.91027819007729,109.91027819007729,109.91027819007729,-601.303311077344,-601.303311077344,-601.303311077344,0.0,0.0,0.0,964.859526863379
2015-05-11,1456.4339089774007,-1866.4772599252303,3575.5023341235938,1456.4339089774007,1456.4339089774007,-593.2872488986169,-593.2872488986169,-593.2872488986169,-3.7825750416601833,-3.7825750416601833,-3.7825750416601833,-589.5046738569567,-589.5046738569567,-589.5046738569567,0.0,0.0,0.0,863.1466600787838
2015-05-12,1456.615258204156,-1431.597921957474,3884.1266750487434,1456.615258204156,1456.615258204156,-216.99233600868487,-216.99233600868487,-216.99233600868487,357.02747331602103,357.02747331602103,357.02747331602103,-574.0198093247059,-574.0198093247059,-574.0198093247059,0.0,0.0,0.0,1239.6229221954711
2015-05-13,1456.7966074309113,-1725.5587708688215,3434.9498771091644,1456.7966074309113,1456.7966074309113,-637.6690926626643,-637.6690926626643,-637.6690926626643,-82.60149712661662,-82.60149712661662,-82.60149712661662,-555.0675955360476,-555.0675955360476,-555.0675955360476,0.0,0.0,0.0,819.127514768247
2015-05-14,1456.9779566576665,-2386.835508146843,3285.921999928251,1456.9779566576665,1456.9779566576665,-1145.2940581862042,-1145.2940581862042,-1145.2940581862042,-612.3450728980552,-612.3450728980552,-612.3450728980552,-532.9489852881491,-532.9489852881491,-532.9489852881491,0.0,0.0,0.0,311.68389847146227
2015-05-16,1457.340655111177,-1378.9018346617913,3990.1817776368302,1457.340655111177,1457.340655111177,-150.53992682910103,-150.53992682910103,-150.53992682910103,330.23484937084555,330.23484937084555,330.23484937084555,-480.7747761999466,-480.7747761999466,-480.7747761999466,0.0,0.0,0.0,1306.800728282076
2015-05-17,1457.5220043379322,-1600.3907619613842,3741.8669334150595,1457.5220043379322,1457.5220043379322,-341.73699573296017,-341.73699573296017,-341.73699573296017,109.91027819131381,109.91027819131381,109.91027819131381,-451.6472739242739,-451.6472739242739,-451.6472739242739,0.0,0.0,0.0,1115.785008604972
2015-05-18,1457.7033535646876,-1731.0242799601165,3864.034700044853,1457.7033535646876,1457.7033535646876,-424.96745490648476,-424.96745490648476,-424.96745490648476,-3.782575041397893,-3.782575041397893,-3.782575041397893,-421.1848798650869,-421.1848798650869,-421.1848798650869,0.0,0.0,0.0,1032.7358986582028
2015-05-19,1457.8847027914428,-1337.4293446495062,4148.455831600096,1457.8847027914428,1457.8847027914428,-32.91395401995363,-32.91395401995363,-32.91395401995363,357.0274733160039,357.0274733160039,357.0274733160039,-389.94142733595754,-389.94142733595754,-389.94142733595754,0.0,0.0,0.0,1424.970748771489
2015-05-20,1458.066052018198,-1623.5132134338785,3788.9606757340703,1458.066052018198,1458.066052018198,-441.0832525901068,-441.0832525901068,-441.0832525901068,-82.60149712682899,-82.60149712682899,-82.60149712682899,-358.4817554632778,-358.4817554632778,-358.4817554632778,0.0,0.0,0.0,1016.9827994280912
2015-05-21,1458.2474012449534,-2205.2344949382887,3304.947332536907,1458.2474012449534,1458.2474012449534,-939.7127094153238,-939.7127094153238,-939.7127094153238,-612.3450728983162,-612.3450728983162,-612.3450728983162,-327.3676365170075,-327.3676365170075,-327.3676365170075,0.0,0.0,0.0,518.5346918296295
2015-05-22,1458.4287504717086,-1725.4128787452519,3745.8386013967643,1458.4287504717086,1458.4287504717086,-395.58757183054723,-395.58757183054723,-395.58757183054723,-98.44345581295497,-98.44345581295497,-98.44345581295497,-297.14411601759224,-297.14411601759224,-297.14411601759224,0.0,0.0,0.0,1062.8411786411614
2015-05-23,1458.6100996984637,-1315.446103316827,4387.572895579828,1458.6100996984637,1458.6100996984637,61.908214617591334,61.908214617591334,61.908214617591334,330.234849370851,330.234849370851,330.234849370851,-268.3266347532597,-268.3266347532597,-268.3266347532597,0.0,0.0,0.0,1520.518314316055
2015-05-24,1458.791448925219,-1391.0388378445361,3931.0054780389605,1458.791448925219,1458.791448925219,-131.47899140083706,-131.47899140083706,-131.47899140083706,109.91027819103056,109.91027819103056,109.91027819103056,-241.3892695918676,-241.3892695918676,-241.3892695918676,0.0,0.0,0.0,1327.312457524382
2015-05-25,1458.9727981519743,-1324.1838531481167,3954.443626187993,1458.9727981519743,1458.9727981519743,-220.53696384407996,-220.53696384407996,-220.53696384407996,-3.782575041283362,-3.782575041283362,-3.782575041283362,-216.7543888027966,-216.7543888027966,-216.7543888027966,0.0,0.0,0.0,1238.4358343078943
2015-05-26,1459.1541473787297,-1056.6572714492156,4455.830665901473,1459.1541473787297,1459.1541473787297,162.24350437634197,162.24350437634197,162.24350437634197,357.0274733159868,357.0274733159868,357.0274733159868,-194.7839689396448,-194.7839689396448,-194.7839689396448,0.0,0.0,0.0,1621.3976517550716
2015-05-27,1459.3354966054849,-1380.5562925883144,3871.6091159038674,1459.3354966054849,1459.3354966054849,-258.37426290070835,-258.37426290070835,-258.37426290070835,-82.60149712607839,-82.60149712607839,-82.60149712607839,-175.77276577463002,-175.77276577463002,-175.77276577463002,0.0,0.0,0.0,1200.9612337047765
2015-05-28,1459.51684583224,-2052.2421874436627,3696.006837637632,1459.51684583224,1459.51684583224,-772.2885459759566,-772.2885459759566,-772.2885459759566,-612.3450728981486,-612.3450728981486,-612.3450728981486,-159.94347307780797,-159.94347307780797,-159.94347307780797,0.0,0.0,0.0,687.2282998562835
2015-05-30,1459.8795442857506,-1043.944526417131,4365.109804063379,1459.8795442857506,1459.8795442857506,191.88837689221097,191.88837689221097,191.88837689221097,330.23484937085664,330.23484937085664,330.23484937085664,-138.34647247864564,-138.34647247864564,-138.34647247864564,0.0,0.0,0.0,1651.7679211779616
2015-05-31,1460.060893512506,-1580.285089574436,3967.6585021125893,1460.060893512506,1460.060893512506,-22.73884929704807,-22.73884929704807,-22.73884929704807,109.91027819074728,109.91027819074728,109.91027819074728,-132.64912748779534,-132.64912748779534,-132.64912748779534,0.0,0.0,0.0,1437.322044215458
2015-06-01,1460.2422442988902,-1552.1762485837753,3954.026332243231,1460.2422442988902,1460.2422442988902,-134.06153996444183,-134.06153996444183,-134.06153996444183,-3.782575041503014,-3.782575041503014,-3.782575041503014,-130.2789649229388,-130.2789649229388,-130.2789649229388,0.0,0.0,0.0,1326.1807043344484
2015-06-02,1460.4235950852747,-1128.7886584984512,4371.372698337695,1460.4235950852747,1460.4235950852747,225.9304449007762,225.9304449007762,225.9304449007762,357.02747331610414,357.02747331610414,357.02747331610414,-131.09702841532794,-131.09702841532794,-131.09702841532794,0.0,0.0,0.0,1686.3540399860508
2015-06-03,1460.604945871659,-1465.0255898081007,3797.27836791393,1460.604945871659,1460.604945871659,-217.50639033933447,-217.50639033933447,-217.50639033933447,-82.60149712477988,-82.60149712477988,-82.60149712477988,-134.90489321455462,-134.90489321455462,-134.90489321455462,0.0,0.0,0.0,1243.0985555323246
2015-06-04,1460.7862966580435,-2047.1496730516408,3469.356557393773,1460.7862966580435,1460.7862966580435,-753.7975969392407,-753.7975969392407,-753.7975969392407,-612.3450728982407,-612.3450728982407,-612.3450728982407,-141.4525240410001,-141.4525240410001,-141.4525240410001,0.0,0.0,0.0,706.9886997188028
2015-06-06,1461.1489982308124,-1302.7587663240845,4231.199207738243,1461.1489982308124,1461.1489982308124,168.67183683060867,168.67183683060867,168.67183683060867,330.23484937086215,330.23484937086215,330.23484937086215,-161.56301254025348,-161.56301254025348,-161.56301254025348,0.0,0.0,0.0,1629.8208350614211
2015-06-07,1461.3303490171968,-1496.1943388697052,4083.966822081626,1461.3303490171968,1461.3303490171968,-64.54094934717163,-64.54094934717163,-64.54094934717163,109.9102781912239,109.9102781912239,109.9102781912239,-174.45122753839553,-174.45122753839553,-174.45122753839553,0.0,0.0,0.0,1396.7893996700252
2015-06-08,1461.511699803581,-1321.1495580151968,3997.9798733650487,1461.511699803581,1461.511699803581,-192.53278120823992,-192.53278120823992,-192.53278120823992,-3.782575041388434,-3.782575041388434,-3.782575041388434,-188.75020616685148,-188.75020616685148,-188.75020616685148,0.0,0.0,0.0,1268.9789185953412
2015-06-09,1461.6930505899657,-1113.0907569561252,4204.998986246346,1461.6930505899657,1461.6930505899657,152.93189451961274,152.93189451961274,152.93189451961274,357.02747331608697,357.02747331608697,357.02747331608697,-204.09557879647423,-204.09557879647423,-204.09557879647423,0.0,0.0,0.0,1614.6249451095784
2015-06-10,1461.87440137635,-1531.895098708316,3773.811806603554,1461.87440137635,1461.87440137635,-302.73128519479195,-302.73128519479195,-302.73128519479195,-82.60149712554013,-82.60149712554013,-82.60149712554013,-220.12978806925182,-220.12978806925182,-220.12978806925182,0.0,0.0,0.0,1159.143116181558
2015-06-13,1462.4184537355031,-1161.6465598720508,4029.720107653149,1462.4184537355031,1462.4184537355031,61.16382316838749,61.16382316838749,61.16382316838749,330.23484937072453,330.23484937072453,330.23484937072453,-269.07102620233707,-269.07102620233707,-269.07102620233707,0.0,0.0,0.0,1523.5822769038907
2015-06-14,1462.5998045218878,-1407.8511800603003,3924.297715994855,1462.5998045218878,1462.5998045218878,-174.7993983093695,-174.7993983093695,-174.7993983093695,109.91027819097275,109.91027819097275,109.91027819097275,-284.70967650034225,-284.70967650034225,-284.70967650034225,0.0,0.0,0.0,1287.8004062125183
2015-06-15,1462.781155308272,-1440.7133517365592,3964.6267484669606,1462.781155308272,1462.781155308272,-303.4067779098107,-303.4067779098107,-303.4067779098107,-3.7825750411262353,-3.7825750411262353,-3.7825750411262353,-299.62420286868445,-299.62420286868445,-299.62420286868445,0.0,0.0,0.0,1159.3743773984613
2015-06-16,1462.9625060946564,-1314.4751609530965,4265.214473782698,1462.9625060946564,1462.9625060946564,43.38289484657881,43.38289484657881,43.38289484657881,357.0274733163038,357.0274733163038,357.0274733163038,-313.644578469725,-313.644578469725,-313.644578469725,0.0,0.0,0.0,1506.3454009412353
2015-06-17,1463.1438568810408,-1643.179339008975,3551.5155643861754,1463.1438568810408,1463.1438568810408,-409.24581447565475,-409.24581447565475,-409.24581447565475,-82.60149712451557,-82.60149712451557,-82.60149712451557,-326.6443173511392,-326.6443173511392,-326.6443173511392,0.0,0.0,0.0,1053.8980424053861
2015-06-18,1463.325207667425,-2306.1926889449232,3281.6103775004526,1463.325207667425,1463.325207667425,-950.8852421915014,-950.8852421915014,-950.8852421915014,-612.3450728983341,-612.3450728983341,-612.3450728983341,-338.5401692931672,-338.5401692931672,-338.5401692931672,0.0,0.0,0.0,512.4399654759236
2015-06-20,1463.6879092401941,-1291.1777718246547,4210.808475417025,1463.6879092401941,1463.6879092401941,-28.657377555583636,-28.657377555583636,-28.657377555583636,330.2348493707301,330.2348493707301,330.2348493707301,-358.89222692631375,-358.89222692631375,-358.89222692631375,0.0,0.0,0.0,1435.0305316846104
2015-06-21,1463.8692600265786,-1364.2635369475536,3905.4736850722447,1463.8692600265786,1463.8692600265786,-257.466941696983,-257.466941696983,-257.466941696983,109.91027819072158,109.91027819072158,109.91027819072158,-367.37721988770454,-367.37721988770454,-367.37721988770454,0.0,0.0,0.0,1206.4023183295956
2015-06-22,1464.0506108129628,-1698.0133159074958,3892.2189477850466,1464.0506108129628,1464.0506108129628,-378.58967206415423,-378.58967206415423,-378.58967206415423,-3.7825750408639447,-3.7825750408639447,-3.7825750408639447,-374.8070970232903,-374.8070970232903,-374.8070970232903,0.0,0.0,0.0,1085.4609387488085
2015-06-23,1464.2319615993472,-1289.6924335269753,4075.3868975404066,1464.2319615993472,1464.2319615993472,-24.24040497580372,-24.24040497580372,-24.24040497580372,357.0274733159532,357.0274733159532,357.0274733159532,-381.267878291757,-381.267878291757,-381.267878291757,0.0,0.0,0.0,1439.9915566235434
2015-06-24,1464.4133123857316,-1525.2030968477368,3745.1179957019745,1464.4133123857316,1464.4133123857316,-469.46546298842713,-469.46546298842713,-469.46546298842713,-82.6014971250019,-82.6014971250019,-82.6014971250019,-386.86396586342534,-386.86396586342534,-386.86396586342534,0.0,0.0,0.0,994.9478493973045
2015-06-25,1464.594663172116,-2425.9913676906535,2927.5306786906363,1464.594663172116,1464.594663172116,-1004.0570045167343,-1004.0570045167343,-1004.0570045167343,-612.3450728981664,-612.3450728981664,-612.3450728981664,-391.71193161856803,-391.71193161856803,-391.71193161856803,0.0,0.0,0.0,460.53765865538173
2015-06-27,1464.957364744885,-1462.7688546846525,4017.675449654434,1464.957364744885,1464.957364744885,-69.41872871865401,-69.41872871865401,-69.41872871865401,330.2348493708255,330.2348493708255,330.2348493708255,-399.6535780894795,-399.6535780894795,-399.6535780894795,0.0,0.0,0.0,1395.538636026231
2015-06-28,1465.1387155312693,-1498.1191695699576,3765.4489081720944,1465.1387155312693,1465.1387155312693,-293.0763653396659,-293.0763653396659,-293.0763653396659,109.91027819119819,109.91027819119819,109.91027819119819,-402.9866435308641,-402.9866435308641,-402.9866435308641,0.0,0.0,0.0,1172.0623501916034
2015-06-29,1465.3200663176538,-1889.6365014218698,3629.9902717727537,1465.3200663176538,1465.3200663176538,-409.82240606598765,-409.82240606598765,-409.82240606598765,-3.7825750412313073,-3.7825750412313073,-3.7825750412313073,-406.0398310247564,-406.0398310247564,-406.0398310247564,0.0,0.0,0.0,1055.497660251666
2015-06-30,1465.5014171040382,-1285.8281738463172,4026.481143155864,1465.5014171040382,1465.5014171040382,-51.877242608223085,-51.877242608223085,-51.877242608223085,357.0274733158366,357.0274733158366,357.0274733158366,-408.90471592405964,-408.90471592405964,-408.90471592405964,0.0,0.0,0.0,1413.6241744958152
2015-07-01,1465.6827678904226,-1585.9449225305052,3834.786235216284,1465.6827678904226,1465.6827678904226,-494.25631049870873,-494.25631049870873,-494.25631049870873,-82.60149712548815,-82.60149712548815,-82.60149712548815,-411.65481337322063,-411.65481337322063,-411.65481337322063,0.0,0.0,0.0,971.4264573917139
2015-07-02,1465.8641186768068,-2316.9035674093184,3300.412662688243,1465.8641186768068,1465.8641186768068,-1026.688322976719,-1026.688322976719,-1026.688322976719,-612.3450728979989,-612.3450728979989,-612.3450728979989,-414.34325007872025,-414.34325007872025,-414.34325007872025,0.0,0.0,0.0,439.17579570008775
2015-07-04,1466.2268202495757,-1292.2858387840558,4276.776005379223,1466.2268202495757,1466.2268202495757,-89.40409618686958,-89.40409618686958,-89.40409618686958,330.23484937066956,330.23484937066956,330.23484937066956,-419.63894555753916,-419.63894555753916,-419.63894555753916,0.0,0.0,0.0,1376.8227240627061
2015-07-05,1466.4081710359603,-1583.5239723663522,3864.867442475128,1466.4081710359603,1466.4081710359603,-312.3337127405977,-312.3337127405977,-312.3337127405977,109.91027819091492,109.91027819091492,109.91027819091492,-422.24399093151266,-422.24399093151266,-422.24399093151266,0.0,0.0,0.0,1154.0744582953625
2015-07-06,1466.5895218223445,-1568.546679764604,3840.581183650545,1466.5895218223445,1466.5895218223445,-428.5679861412953,-428.5679861412953,-428.5679861412953,-3.7825750411166847,-3.7825750411166847,-3.7825750411166847,-424.78541110017864,-424.78541110017864,-424.78541110017864,0.0,0.0,0.0,1038.0215356810493
